episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
24,1.0,2.597402594986095,-3.828961536369752,167.67479599604548,-15.0,2.5,4,0.0,False,True,0.3720674837232568,22,33.27526529517031,200.634,prepare,0.0
24,2.0,2.597697949225399,-3.8288034068008057,167.62495950789008,-15.0,2.5,4,-0.19934901622961038,False,True,0.3716992088769827,22,33.27526529517031,200.704,in_progress,0.0
24,3.0,2.5846392767340283,-3.8277836479829954,168.2061739637231,25.0,1.2,13,-0.16846869406902248,False,True,0.4035795310375706,22,33.27526529517031,200.75,in_progress,0.0
24,4.0,2.5678405455209483,-3.8276340358640866,168.90619295674182,15.0,1.2,10,-0.16160081377048358,False,True,0.4423277334966974,22,33.27526529517031,200.81,in_progress,0.0
24,5.0,2.5327339259686723,-3.837029614814016,172.72231889462924,15.0,1.3,11,-0.13827314511725558,False,True,0.5044036046090522,23,33.27526529517031,200.876,in_progress,0.0
24,6.0,2.474443202694824,-3.8567011805621934,178.9205101476659,0.0,3.5,8,-0.10520531027706087,False,True,0.5995473105616017,23,33.27526529517031,200.936,in_progress,0.0
24,7.0,2.424863805733461,-3.8750898860858065,-176.48254533873663,-15.0,2.5,4,-0.12265025122488032,False,True,0.6772460755663318,23,33.27526529517031,201.03,in_progress,0.0
24,8.0,2.338008069163437,-3.8903337670631166,-174.3649757429592,15.0,2.5,12,-0.031191610714147167,False,True,0.846403481081795,23,33.27526529517031,201.076,in_progress,0.0
24,9.0,2.2344858092396067,-3.905945138770595,-173.18377782543402,25.0,2.0,14,-0.14116063124025163,False,True,0.9055918660711537,23,33.27526529517031,201.168,in_progress,0.0
24,10.0,2.1288821675889316,-3.9474373169976986,-167.20516132156052,15.0,2.5,12,-0.09157951634767708,False,True,1.014361365953087,23,33.27526529517031,201.251,in_progress,0.0
24,11.0,2.0131422267154195,-4.0181583708299975,-158.15739643905238,0.0,4.0,9,-0.12946755604774224,False,False,1.0852428261349552,23,33.27526529517031,201.31,in_progress,0.0
24,12.0,1.9151975911769763,-4.094164820497019,-150.2422317725394,-26.0,2.0,2,0.001,True,False,1.1088223554574088,23,33.27526529517031,201.356,off_track,0.0
25,1.0,1.2253165293758481,-3.2894589722198364,-151.9980456480642,0.0,4.0,9,0.0,False,True,0.4219595769801021,28,33.27526529517031,201.488,prepare,0.0
25,2.0,1.2257618685163112,-3.2894073667492396,-151.94929876953174,0.0,3.5,8,-0.19934901622961038,False,True,0.4207068312440887,28,33.27526529517031,201.559,in_progress,0.0
25,3.0,1.223627567390749,-3.2906985585335407,-151.87759943493214,25.0,2.0,14,-0.19286258765861958,False,True,0.4281932598150795,28,33.27526529517031,201.625,in_progress,0.0
25,4.0,1.2089605283356506,-3.301214306939833,-151.44358115170246,25.0,2.0,14,-0.14669611293239154,False,True,0.48184616311229833,28,33.27526529517031,201.689,in_progress,0.0
25,5.0,1.1884577083937482,-3.331373239309455,-147.43930795052063,0.0,2.8,7,-0.09196743436134941,False,True,0.5902277449805593,28,33.27526529517031,201.742,in_progress,0.0
25,6.0,1.1581481138249965,-3.3655953827266822,-144.6271572508385,-26.0,2.0,2,-0.06299665194387932,False,True,0.7275801092662904,28,33.27526529517031,201.815,in_progress,0.0
25,7.0,1.0906165866874382,-3.4103954972043002,-145.27333599195794,15.0,2.5,12,0.036271928327198666,False,True,0.9642010538230994,29,33.27526529517031,201.955,in_progress,0.0
25,8.0,0.9894420212416124,-3.484940953199328,-144.1267230803215,25.0,1.2,13,0.17054324689579486,False,True,1.3350933169485046,29,33.27526529517031,201.983,in_progress,0.0
25,9.0,0.9833211257816538,-3.491952269446182,-143.60420805227272,-15.0,1.3,3,-0.1667254222970857,False,True,1.3687169108810293,29,33.27526529517031,201.986,in_progress,0.0
25,10.0,0.9001197684152976,-3.575814055233437,-139.82702329639443,-30.0,1.16,0,0.15463339970442497,False,True,1.7236993268150647,29,33.27526529517031,202.078,in_progress,0.0
25,11.0,0.8394850832788237,-3.6219330159067002,-140.70328141688188,30.0,1.16,15,0.02679433430847339,False,True,1.9508426773531484,30,33.27526529517031,202.162,in_progress,0.0
25,12.0,0.782733303139644,-3.660523808229155,-142.11861425509045,-26.0,1.2,1,0.0026220929018008765,False,True,2.1538137864845597,30,33.27526529517031,202.255,in_progress,0.0
25,13.0,0.6646814677641667,-3.7340597949737035,-145.24713737525516,-30.0,1.16,0,0.2852835527452647,False,True,2.6394463554594347,30,33.27526529517031,202.297,in_progress,0.0
25,14.0,0.603886125249274,-3.7616737665296203,-147.90496796964217,30.0,1.16,15,0.00018190319829464174,False,True,2.8399772748873398,31,33.27526529517031,202.349,in_progress,0.0
25,15.0,0.5257972988774788,-3.798033894389713,-150.11508208380062,0.0,3.5,8,0.05824054691299213,False,True,3.0985668380299423,31,33.27526529517031,202.417,in_progress,0.0
25,16.0,0.47749521084065105,-3.8298865069955905,-149.28736561685147,-15.0,3.0,5,-0.014083826405856648,False,True,3.284832027853696,31,33.27526529517031,202.501,in_progress,0.0
