episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
25275,1.0,-3.584932868074734,1.7163951389721595,160.74391379067217,-15.0,1.3,3,0.0,False,True,0.4217244740507109,83,33.27526529517031,470157.737,prepare,0.0
25275,2.0,-3.585391230439363,1.7166188391595865,160.71784135788454,-26.0,2.0,2,-0.19934901622961038,False,True,0.42324669175441976,83,33.27526529517031,470157.791,in_progress,0.0
25275,3.0,-3.5864755682019562,1.7158090943381055,161.15868988885683,-26.0,2.0,2,-0.1980767996627983,False,True,0.42551890832123185,83,33.27526529517031,470157.881,in_progress,0.0
25275,4.0,-3.600498899823732,1.724993459247731,160.16596683946358,-26.0,2.0,2,-0.1506543920198375,False,True,0.47521353253100473,83,33.27526529517031,470157.948,in_progress,0.0
25275,5.0,-3.6313415682158996,1.7542259410409078,156.13679267529037,-26.0,2.0,2,-0.07281521258100526,False,True,0.6027473361796098,83,33.27526529517031,470158.004,in_progress,0.0
25275,6.0,-3.6526452960258577,1.7771041697912986,153.18765089584045,-26.0,2.0,2,-0.10701679278086046,False,True,0.6960795596283598,83,33.27526529517031,470158.091,in_progress,0.0
25275,7.0,-3.7043817979552154,1.8428009843971185,145.4143610867605,-26.0,2.0,2,0.04608657955703227,False,True,0.9425151554150024,84,33.27526529517031,470158.143,in_progress,0.0
25275,8.0,-3.737449970780233,1.897534177782177,139.32458772676006,-26.0,2.0,2,-0.01797613937301462,False,True,1.1248880322715982,84,33.27526529517031,470158.194,in_progress,0.0
25275,9.0,-3.779099809218155,1.9897791735176975,130.11832845726192,-26.0,2.0,2,0.20278814152592944,False,True,1.528025190027138,85,33.27526529517031,470158.284,in_progress,0.0
25275,10.0,-3.808879685444097,2.094110255894895,120.50390578703923,-26.0,2.0,2,0.12569765493837953,False,True,1.854071861195128,86,33.27526529517031,470158.332,in_progress,0.0
25275,11.0,-3.822792443088446,2.1800933199475443,113.41109328615359,-26.0,2.0,2,0.05929224033178332,False,True,2.1137131177565216,86,33.27526529517031,470158.405,in_progress,0.0
25275,12.0,-3.8298405776615922,2.340182512190541,101.78235525126891,-15.0,2.5,4,0.33432693307332145,False,True,2.6483890670594534,86,33.27526529517031,470158.473,in_progress,0.0
25275,13.0,-3.826451546879963,2.411909483043932,97.58858941016777,-15.0,2.5,4,0.014309679295061717,False,True,2.8630477625841255,87,33.27526529517031,470158.541,in_progress,0.0
25275,14.0,-3.806504413837765,2.5690436368749854,89.48613419059116,-15.0,2.5,4,0.27935078888359915,False,True,3.342747567697335,87,33.27526529517031,470158.589,in_progress,0.0
25275,15.0,-3.7607358043164703,2.7627239676705138,81.37151727638974,-15.0,1.3,3,0.37843823351602773,False,True,3.921534817442973,88,33.27526529517031,470158.668,in_progress,0.0
25275,16.0,-3.7204080507958692,2.8769160178719773,75.55563293834823,-15.0,1.3,3,0.17530433913469273,False,True,4.297188172807276,88,33.27526529517031,470158.729,in_progress,0.0
25275,17.0,-3.6734176647381314,2.9811513385050628,69.95295230599032,-15.0,1.3,3,0.11754053758498834,False,True,4.615077726621875,89,33.27526529517031,470158.796,in_progress,0.0
25275,18.0,-3.637062503177043,3.0517091988806286,66.67171547520964,-15.0,1.3,3,0.015299827641863495,False,True,4.830726570493349,89,33.27526529517031,470158.87,in_progress,0.0
25275,19.0,-3.5583548126235973,3.177972795904271,61.9937948218131,-15.0,1.3,3,0.3033841775900011,False,True,5.33445976431296,89,33.27526529517031,470158.955,in_progress,0.0
25275,20.0,-3.481284088492489,3.2712418731350343,57.05809270099211,-26.0,2.0,2,0.11036034209390194,False,True,5.645169122636473,90,33.27526529517031,470159.002,in_progress,0.0
25275,21.0,-3.4230888515680995,3.329109801796553,53.21029714380242,-26.0,2.0,2,0.33323370610831154,False,False,6.178751844974395,90,33.27526529517031,470159.059,in_progress,0.0
25275,22.0,-3.3324792810954946,3.3990921930569074,46.752113226147486,-26.0,2.0,2,0.8771094160816635,False,False,7.2562102772856685,92,33.27526529517031,470159.143,in_progress,0.0
25275,23.0,-3.2243344298302987,3.4613060947151766,39.31526565869692,-26.0,2.0,2,0.9172351028485519,False,False,8.37379439636383,93,33.27526529517031,470159.207,in_progress,0.0
25275,24.0,-3.1325930356678393,3.500925685576625,32.968957158841945,-26.0,2.0,2,0.3923579454632587,False,False,8.9665013580567,93,33.27526529517031,470159.273,in_progress,0.0
25275,25.0,-2.988240469888982,3.5453674105734008,24.606568744616208,-26.0,2.0,2,0.22425032600472355,False,False,9.391100700291034,94,33.27526529517031,470159.314,in_progress,0.0
25275,26.0,-2.8433195481868974,3.5702228262616154,16.986054724150453,-26.0,2.0,2,0.3751180778298003,False,False,9.966567794350444,94,33.27526529517031,470159.391,in_progress,0.0
25275,27.0,-2.75477216494262,3.577296501606477,12.665444364227225,-26.0,2.0,2,0.05529455567743852,False,True,10.222211366257493,95,33.27526529517031,470159.477,in_progress,0.0
25275,28.0,-2.5823386160061075,3.5757125956754816,5.155331483869917,-26.0,2.0,2,0.483077831055953,False,True,10.905638213543057,96,33.27526529517031,470159.539,in_progress,0.0
25275,29.0,-2.4942138214663396,3.566767954477076,1.312166792710492,-26.0,2.0,2,0.049036169624322945,False,True,11.15502339939699,96,33.27526529517031,470159.593,in_progress,0.0
25275,30.0,-2.365825542304463,3.543228565001104,-4.148138313964652,-26.0,2.0,2,0.27265303403679325,False,True,11.628025449663394,96,33.27526529517031,470159.673,in_progress,0.0
25275,31.0,-2.2253705369970156,3.5046420704863674,-9.886338795235405,-26.0,2.0,2,0.20121728276788026,False,True,12.029591748660884,97,33.27526529517031,470159.74,in_progress,0.0
25275,32.0,-2.1155875381568663,3.4638130310670605,-14.38901413400948,-26.0,2.0,2,0.14810327865740397,False,True,12.378044043547899,97,33.27526529517031,470159.814,in_progress,0.0
25275,33.0,-1.9490403836151433,3.3826954936747273,-21.306731800395795,-26.0,2.0,2,0.32253466814565207,False,True,12.900927727923161,98,33.27526529517031,470159.851,in_progress,0.0
25275,34.0,-1.8588111575436363,3.3292978266709854,-25.000278738129392,-26.0,2.0,2,0.09661827483481061,False,True,13.197895018987582,98,33.27526529517031,470159.927,in_progress,0.0
