episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
18,1.0,-1.4102838349847313,2.73818004434365,-48.538202703521726,0.0,4.0,9,0.0,False,True,0.42105651965645974,100,33.27526529517031,155.665,prepare,0.0
18,2.0,-1.4103261459197896,2.7382188728898034,-48.539394358145096,15.0,1.2,10,-0.19934901622961038,False,True,0.42088487624263315,100,33.27526529517031,155.676,in_progress,0.0
18,3.0,-1.4001668226555244,2.7290926526262216,-48.16021845270601,0.0,4.0,9,-0.1595789519746857,False,True,0.46165494049755784,101,33.27526529517031,155.78,in_progress,0.0
18,4.0,-1.3713225219330707,2.701974929993783,-47.364454895043316,0.0,2.8,7,-0.08187818385933382,False,True,0.5801257728678344,101,33.27526529517031,155.837,in_progress,0.0
18,5.0,-1.3512785035523702,2.6793795672006366,-47.55638620338474,-15.0,2.5,4,-0.10957745309508188,False,True,0.6708973360023629,101,33.27526529517031,155.908,in_progress,0.0
18,6.0,-1.3255039387553855,2.6502258321248955,-47.77209984687674,-30.0,1.16,0,-0.08340448655465432,False,True,0.787841865677319,101,33.27526529517031,155.987,in_progress,0.0
18,7.0,-1.2884466310343525,2.586747762549916,-51.192539260538254,15.0,1.2,10,0.01632556459771478,False,True,1.0045164465046441,101,33.27526529517031,156.03,in_progress,0.0
18,8.0,-1.267675377666657,2.53996427463012,-54.29235122132378,0.0,1.7,6,-0.053686950287916424,False,True,1.151178512446338,101,33.27526529517031,156.118,in_progress,0.0
18,9.0,-1.2017954435416596,2.449269164067432,-54.12810258725166,0.0,4.0,9,0.1349750549650322,False,True,1.4865025836409806,102,33.27526529517031,156.19,in_progress,0.0
18,10.0,-1.1609423617689665,2.4076410672743216,-52.076038413564525,-26.0,2.0,2,-0.02530104799855354,False,True,1.6615505518720375,102,33.27526529517031,156.258,in_progress,0.0
18,11.0,-1.087001616534352,2.300780144496098,-53.554635689170745,15.0,1.3,11,0.18735015042035813,False,True,2.049249718522006,102,33.27526529517031,156.306,in_progress,0.0
18,12.0,-1.013312681057019,2.189369425815837,-54.83297411001104,25.0,2.0,14,0.19712733282649247,False,True,2.446726067578109,103,33.27526529517031,156.403,in_progress,0.0
18,13.0,-0.9355728922443138,2.1000558025585354,-52.23676514167928,-26.0,1.2,1,0.15539508466540647,False,True,2.8024701684731257,103,33.27526529517031,156.458,in_progress,0.0
18,14.0,-0.9211338919596856,2.0871245776162475,-51.15129037512817,-15.0,3.0,5,-0.1424849706517503,False,True,2.8603342140509858,103,33.27526529517031,156.531,in_progress,0.0
18,15.0,-0.8192355266057456,1.9754311838298375,-49.580215039807754,-15.0,2.5,4,0.2539681388708928,False,True,3.314651369151489,104,33.27526529517031,156.597,in_progress,0.0
18,16.0,-0.7396876220100591,1.856947551418418,-52.888842360905755,15.0,1.2,10,0.22459846306892156,False,True,3.739598848450021,104,33.27526529517031,156.663,in_progress,0.0
18,17.0,-0.6681541884364632,1.7342652548016477,-57.03820705400602,-15.0,2.5,4,0.21812662479594086,False,True,4.158074489475572,105,33.27526529517031,156.723,in_progress,0.0
18,18.0,-0.6123317636855656,1.646528498344517,-57.46977166261739,0.0,2.8,7,0.10822803274427911,False,True,4.466651538449462,105,33.27526529517031,156.771,in_progress,0.0
18,19.0,-0.529784576629443,1.4948696389324598,-59.6998198172309,0.0,2.8,7,0.30491882487820493,False,True,4.971919379557277,105,33.27526529517031,156.842,in_progress,0.0
18,20.0,-0.4765868748020351,1.3917191422492114,-61.063780904611406,-15.0,3.0,5,0.137593949363841,False,True,5.309862345150728,106,33.27526529517031,156.927,in_progress,0.0
18,21.0,-0.38654091194150747,1.1851510659115503,-65.02699235947254,0.0,3.5,8,0.44189378012367736,False,True,5.952105141504016,107,33.27526529517031,156.981,in_progress,0.0
18,22.0,-0.3442431118617695,1.067028265894005,-67.48922175488318,-26.0,1.2,1,0.14919895652739196,False,True,6.301653114261018,107,33.27526529517031,157.105,in_progress,0.0
18,23.0,-0.2689115679486486,0.8425378675853148,-71.02082814394855,0.0,2.8,7,0.43906068952990945,False,True,6.941062820020538,108,33.27526529517031,157.133,in_progress,0.0
18,24.0,-0.2265737188206054,0.6865918438329948,-72.87303638328032,30.0,1.16,15,0.24863438724983072,False,False,7.390046223499979,108,33.27526529517031,157.18,in_progress,0.0
18,25.0,-0.19528924257743024,0.5876530963623302,-72.68491897152884,0.0,4.0,9,0.08411153312418335,False,False,7.674506772853773,108,33.27526529517031,157.311,in_progress,0.0
18,26.0,-0.09396191357977882,0.2684777582679895,-72.88609545086135,-15.0,1.3,3,0.001,True,False,8.597600237369274,109,33.27526529517031,157.349,off_track,0.0
19,1.0,-0.30668967067399006,1.49260949891886,-48.454162901122594,15.0,1.3,11,0.0,False,True,0.42219330897228513,106,33.27526529517031,157.458,prepare,0.0
19,2.0,-0.3064824172467765,1.4930979900869938,-48.35054357798051,-15.0,2.5,4,-0.19934901622961038,False,True,0.4215092259849951,106,33.27526529517031,157.531,in_progress,0.0
19,3.0,-0.30341162735576904,1.487641692465114,-48.69992897759923,0.0,2.8,7,-0.18196053160997455,False,True,0.4398977106046309,106,33.27526529517031,157.592,in_progress,0.0
19,4.0,-0.28177371802005213,1.4593360276331582,-49.2801804150572,15.0,1.2,10,-0.09358725977189203,False,True,0.5466594670623492,106,33.27526529517031,157.659,in_progress,0.0
19,5.0,-0.25321394062683283,1.4366242872417792,-47.739316995547,15.0,2.5,12,-0.09228408729028831,False,True,0.6547243960016713,106,33.27526529517031,157.728,in_progress,0.0
19,6.0,-0.22687090793006803,1.4176302192436616,-46.07656328503887,0.0,4.0,9,-0.10505651117343334,False,True,0.7500169010578484,106,33.27526529517031,157.804,in_progress,0.0
19,7.0,-0.18263672051069685,1.3828632020962484,-44.30577550484291,0.0,4.0,9,-0.03389366077264783,False,True,0.9164722565148109,107,33.27526529517031,157.884,in_progress,0.0
19,8.0,-0.07165309856121248,1.2772152511892294,-44.014778858508926,0.0,1.7,6,0.2597625880526436,False,True,1.3765838607970649,107,33.27526529517031,157.943,in_progress,0.0
19,9.0,-0.06052839115900609,1.2660216320592435,-44.07126970955146,-15.0,3.0,5,-0.15296359123633668,False,True,1.4239692857903385,107,33.27526529517031,158.011,in_progress,0.0
19,10.0,0.012644211442435993,1.1847735923531568,-45.7481390984702,-15.0,2.5,4,0.1282381561634141,False,True,1.752556458183363,107,33.27526529517031,158.05,in_progress,0.0
19,11.0,0.09737241180665158,1.0581511324812976,-51.27972369250888,0.0,2.8,7,0.2523291324125945,False,True,2.205234606825568,108,33.27526529517031,158.156,in_progress,0.0
19,12.0,0.15679366325948269,0.966248001830209,-53.625348553301606,15.0,1.3,11,0.12431105233666334,False,True,2.5298946753918417,108,33.27526529517031,158.184,in_progress,0.0
19,13.0,0.22174436474898726,0.8739862776395392,-54.298217052570216,15.0,1.2,10,0.13649230857572664,False,True,2.8667360001971787,109,33.27526529517031,158.268,in_progress,0.0
19,14.0,0.3658400249884411,0.7153376907189304,-49.73089892789014,15.0,2.5,12,0.44384011730746603,False,True,3.510925133734255,109,33.27526529517031,158.333,in_progress,0.0
19,15.0,0.4065156823719721,0.680177285290404,-47.78658088486834,15.0,2.5,12,-0.04017293246570269,False,True,3.6711012174981628,110,33.27526529517031,158.406,in_progress,0.0
19,16.0,0.5303154386054462,0.5888997126597602,-41.84587897525674,0.0,4.0,9,0.2517705392577965,False,True,4.12322077298557,110,33.27526529517031,158.455,in_progress,0.0
19,17.0,0.6191974105824534,0.5279868978880544,-38.69866044180259,0.0,2.8,7,0.11385207835401118,False,True,4.437421867569191,110,33.27526529517031,158.503,in_progress,0.0
19,18.0,0.7066043003543331,0.4633984196176095,-37.69887428273004,0.0,1.7,6,0.11917348124172583,False,True,4.756944365040527,111,33.27526529517031,158.608,in_progress,0.0
19,19.0,0.8630228243762734,0.3452694220732211,-37.2775619053816,-15.0,1.3,3,0.377219330928621,False,True,5.334512712198759,0,33.27526529517031,158.641,in_progress,0.0
19,20.0,1.0045326118871547,0.21997952272854965,-39.97657721009295,0.0,1.7,6,0.36354714921261994,False,True,5.898408877640989,1,33.27526529517031,158.739,in_progress,0.0
19,21.0,1.016600685534531,0.20718157737821494,-40.506908156769626,-15.0,1.3,3,-0.14830526322376308,False,True,5.950452630646836,1,33.27526529517031,158.806,in_progress,0.0
19,22.0,1.11686672011025,0.09211684143123892,-44.987210143396084,-15.0,2.5,4,0.2583017761409521,False,True,6.409103423017399,2,33.27526529517031,158.885,in_progress,0.0
19,23.0,1.194995245790392,-0.024247060358534092,-50.51448714441336,0.0,3.5,8,0.21614991469019024,False,True,6.8256023539371995,2,33.27526529517031,158.975,in_progress,0.0
19,24.0,1.2980266198441348,-0.19061288580746838,-55.30084725780733,-15.0,3.0,5,0.37962814317744026,False,True,7.40557951334425,3,33.27526529517031,159.018,in_progress,0.0
19,25.0,1.3209855886105528,-0.22618952439173284,-55.63892205378035,15.0,2.5,12,-0.07448657624537852,False,True,7.531441953328482,3,33.27526529517031,159.069,in_progress,0.0
19,26.0,1.4565332504158781,-0.4063182858502975,-53.594648888635945,0.0,4.0,9,0.47470235785220743,False,True,8.2064933274103,4,33.27526529517031,159.148,in_progress,0.0
19,27.0,1.527453197568594,-0.48480145946947095,-51.27439049203888,-26.0,2.0,2,0.11749638705600624,False,True,8.524338730695916,4,33.27526529517031,159.206,in_progress,0.0
19,28.0,1.6182369444537053,-0.5836996496830937,-48.55487060708744,0.0,4.0,9,0.20434171021403663,False,True,8.929029457139563,4,33.27526529517031,159.294,in_progress,0.0
