episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
48,1.0,-0.5885065187200959,-0.7322402288105404,143.23152278105206,15.0,1.2,10,0.0,False,True,0.4216912124320571,44,33.27526529517031,380.963,prepare,0.0
48,2.0,-0.588298937270488,-0.7324712602424648,143.242993298191,25.0,1.2,13,-0.19934901622961038,False,True,0.4207757840386295,44,33.27526529517031,380.996,in_progress,0.0
48,3.0,-0.5953830863286795,-0.7295894820711087,143.58884209588248,15.0,2.5,12,-0.17811411427733764,False,True,0.4430106859909022,45,33.27526529517031,381.099,in_progress,0.0
48,4.0,-0.6150113915704891,-0.7233775293621166,145.1606373945548,-30.0,1.16,0,-0.14193326034755843,False,True,0.5014264418729542,45,33.27526529517031,381.168,in_progress,0.0
48,5.0,-0.6364370942137487,-0.7034418220059615,144.34958330875835,0.0,1.7,6,-0.11290195580922896,False,True,0.5888735022933356,45,33.27526529517031,381.236,in_progress,0.0
48,6.0,-0.6789279146451501,-0.6582055178343699,141.78397780967717,15.0,1.3,11,-0.0166644747029307,False,True,0.7725580438200152,45,33.27526529517031,381.298,in_progress,0.0
48,7.0,-0.7310802139257272,-0.6244408350882577,143.06020976408942,0.0,3.5,8,-0.01910774026594314,False,True,0.9537993197836825,45,33.27526529517031,381.367,in_progress,0.0
48,8.0,-0.757423655095538,-0.6095198202120361,143.99113770085117,0.0,2.8,7,-0.11143362134364149,False,True,1.0427147146696514,45,33.27526529517031,381.41,in_progress,0.0
48,9.0,-0.834995082245192,-0.5592407816712561,144.95728121698355,25.0,2.0,14,0.06713542358329355,False,True,1.3101991544825553,45,33.27526529517031,381.495,in_progress,0.0
48,10.0,-0.9354596926902766,-0.5143645631157348,149.36325309522587,0.0,3.5,8,0.12800512413961435,False,True,1.63855329485178,46,33.27526529517031,381.582,in_progress,0.0
48,11.0,-1.0375387532168634,-0.4739208692583335,152.81282819284658,0.0,4.0,9,0.01645890418495305,False,True,1.8553612152663435,46,33.27526529517031,381.636,in_progress,0.0
48,12.0,-1.1161802532577343,-0.439419906392505,153.9737012890192,15.0,1.2,10,0.009703157189157319,False,True,2.065413388685111,46,33.27526529517031,381.69,in_progress,0.0
48,13.0,-1.2609464759359974,-0.3828029526142174,156.27578350014943,-15.0,2.5,4,0.19057123250461167,False,True,2.456333637419333,47,33.27526529517031,381.759,in_progress,0.0
48,14.0,-1.3608170688926613,-0.3494187000457475,158.28994595290803,15.0,2.5,12,0.03616568926485125,False,True,2.692848342913795,47,33.27526529517031,381.813,in_progress,0.0
48,15.0,-1.4832214126957006,-0.3045240686814603,159.15539970777843,0.0,1.7,6,-0.20034901622961038,False,True,2.692848342913795,47,33.27526529517031,381.921,in_progress,0.0
48,16.0,-1.6574644741924007,-0.25494728122904753,162.12164509188284,-26.0,2.0,2,0.11787793136880548,False,False,3.0110752905122107,47,33.27526529517031,381.966,in_progress,0.0
48,17.0,-1.7507033772641163,-0.22727804512232733,162.65365213351438,0.0,2.8,7,-0.012963585569984726,False,False,3.1984607211718363,48,33.27526529517031,382.027,in_progress,0.0
48,18.0,-1.9291528584209308,-0.16918268324251573,162.40714403027806,0.0,4.0,9,0.001,True,False,3.548550414031509,48,33.27526529517031,382.089,off_track,0.0
49,1.0,-1.9019045138723465,-1.2620792919790902,-119.01124062199175,15.0,2.5,12,0.0,False,True,0.4213246833744022,50,33.27526529517031,382.23,prepare,0.0
49,2.0,-1.9019058328344822,-1.2618532611810398,-119.07514288107868,0.0,2.8,7,-0.19934901622961038,False,True,0.4207329340821797,50,33.27526529517031,382.322,in_progress,0.0
49,3.0,-1.9056673118259935,-1.2680526843994326,-119.0639249318373,0.0,1.7,6,-0.1793202622946563,False,True,0.4417616880171338,50,33.27526529517031,382.358,in_progress,0.0
