episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
30,1.0,-1.9920458268707193,-2.9116897322786643,-99.25459236406422,30.0,1.16,15,0.0,False,True,0.421422240126923,55,33.27526529517031,238.688,prepare,0.0
30,2.0,-1.9920258082437046,-2.9114605993661367,-99.25932763317377,0.0,4.0,9,-0.19934901622961038,False,True,0.4207329340821797,55,33.27526529517031,238.773,in_progress,0.0
30,3.0,-1.9925765086461398,-2.9154316262769377,-99.22628008352572,15.0,1.3,11,-0.18830434998756002,False,True,0.43277760032423007,55,33.27526529517031,238.826,in_progress,0.0
30,4.0,-1.992645923544082,-2.9275162863237205,-98.71701020527,-30.0,1.16,0,-0.16447141123519388,False,True,0.4686552053186466,56,33.27526529517031,238.869,in_progress,0.0
30,5.0,-1.9961371143907205,-2.949264111359141,-98.71534328356805,30.0,1.16,15,-0.13415510722331464,False,True,0.5348491143249423,56,33.27526529517031,238.944,in_progress,0.0
30,6.0,-1.992043122653849,-2.9902495111736846,-96.25469052860804,0.0,4.0,9,-0.08076279887504895,False,True,0.6544353316795037,56,33.27526529517031,239.013,in_progress,0.0
30,7.0,-1.982686815038437,-3.044478718001053,-92.96534295999795,-15.0,1.3,3,-0.044025243666571956,False,True,0.8107591042425422,56,33.27526529517031,239.087,in_progress,0.0
30,8.0,-1.9995150539449253,-3.107588957033109,-95.41083761366605,15.0,2.5,12,-0.02920679473414206,False,True,0.9819013257380105,56,33.27526529517031,239.15,in_progress,0.0
30,9.0,-2.013386780520535,-3.14801695614166,-97.81994726465211,25.0,1.2,13,-0.07262723402331889,False,True,1.109623107944302,56,33.27526529517031,239.226,in_progress,0.0
30,10.0,-2.0261805006841582,-3.255504186799809,-97.57794997971905,-26.0,2.0,2,0.10859436559546715,False,True,1.4185664897693795,57,33.27526529517031,239.292,in_progress,0.0
30,11.0,-2.034367638054487,-3.351983613858722,-96.78409523670435,0.0,4.0,9,0.07276301566172122,False,True,1.691678521660711,57,33.27526529517031,239.363,in_progress,0.0
